scenario,seed,policy,completed,attempted,failures,prevented_breaches,exclusions,false_exclusions,scope_declines,repairs,appeals,verifications,resets,gross_benefit,production_cost,verification_cost,commitment_cost,appeal_cost,repair_cost,scope_cost,third_party_harm,coordination_cost,participant_net,social_net,social_net_per_opportunity,completion_rate,unrealized_benefit
uniform_reliability,0,repair_with_scope,1323,1418,95,62,471,378,49,54,197,578,0,6615.0,1418.0,346.8000000000017,73.99999999999794,59.099999999999795,69.0,152.8999999999956,0.0,701.7999999999951,4495.200000000005,4495.200000000005,2.2476000000000025,0.6615,3385.0
uniform_reliability,1,always_verify,1708,1815,107,185,0,0,0,0,0,2000,0,8540.0,1815.0,1200.0000000000007,0.0,0.0,0.0,0.0,228.0,1200.0000000000007,5524.999999999999,5296.999999999999,2.6484999999999994,0.854,1460.0
uniform_reliability,1,naive_trust,1708,2000,292,0,0,0,0,0,0,0,0,8540.0,2000.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,6540.0,6312.0,3.156,0.854,1460.0
uniform_reliability,1,reputation_only,1235,1350,115,61,589,473,0,0,0,617,0,6175.0,1350.0,370.2000000000026,0.0,0.0,0.0,0.0,126.0,370.2000000000026,4454.799999999997,4328.799999999997,2.1643999999999988,0.6175,3825.0
uniform_reliability,1,repair,1434,1516,82,61,423,329,0,55,175,535,0,7170.0,1516.0,321.00000000000074,78.84999999999766,52.49999999999986,70.0,0.0,204.0,522.3499999999983,5131.6500000000015,4927.6500000000015,2.463825000000001,0.717,2830.0
uniform_reliability,1,repair_no_exclusion,1783,1896,113,104,0,0,0,75,188,748,0,8915.0,1896.0,448.8000000000056,99.99999999999646,56.39999999999982,95.0,0.0,270.0,700.2000000000019,6318.799999999998,6048.799999999998,3.024399999999999,0.8915,1085.0
uniform_reliability,1,verify_and_retry,1783,1815,32,185,0,0,0,75,107,2000,0,8915.0,1815.0,1200.0000000000007,0.0,32.10000000000005,95.0,0.0,270.0,1327.1000000000008,5772.9,5502.9,2.7514499999999997,0.8915,1085.0
uniform_reliability,1,scope_only,1672,1944,272,0,0,0,56,0,0,0,0,8360.0,1944.0,0.0,0.0,0.0,0.0,199.99999999999292,12.0,199.99999999999292,6216.000000000007,6204.000000000007,3.1020000000000034,0.836,1640.0
uniform_reliability,1,repair_no_appeal,1383,1457,74,60,483,378,0,53,127,567,0,6915.0,1457.0,340.20000000000147,75.84999999999783,38.099999999999994,67.0,0.0,198.0,521.1499999999993,4936.85,4738.85,2.369425,0.6915,3085.0
uniform_reliability,1,repair_with_scope,1420,1499,79,58,405,312,38,51,168,517,0,7100.0,1499.0,310.20000000000033,77.84999999999772,50.39999999999988,64.0,159.49999999999523,12.0,661.9499999999931,4939.050000000007,4927.050000000007,2.4635250000000033,0.71,2900.0
uniform_reliability,2,always_verify,1713,1820,107,180,0,0,0,0,0,2000,0,8565.0,1820.0,1200.0000000000007,0.0,0.0,0.0,0.0,306.0,1200.0000000000007,5544.999999999999,5238.999999999999,2.6194999999999995,0.8565,1435.0
uniform_reliability,2,naive_trust,1713,2000,287,0,0,0,0,0,0,0,0,8565.0,2000.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,6565.0,6259.0,3.1295,0.8565,1435.0
uniform_reliability,2,reputation_only,1195,1314,119,63,623,518,0,0,0,624,0,5975.0,1314.0,374.40000000000276,0.0,0.0,0.0,0.0,234.0,374.40000000000276,4286.599999999998,4052.5999999999976,2.0262999999999987,0.5975,4025.0
uniform_reliability,2,repair,1431,1520,89,54,426,339,0,57,184,543,0,7155.0,1520.0,325.8000000000009,78.69999999999767,55.19999999999983,68.0,0.0,294.0,527.6999999999985,5107.300000000001,4813.300000000001,2.4066500000000004,0.7155,2845.0
uniform_reliability,2,repair_no_exclusion,1791,1914,123,86,0,0,0,78,201,732,0,8955.0,1914.0,439.2000000000052,99.99999999999646,60.299999999999784,93.0,0.0,342.0,692.5000000000015,6348.499999999998,6006.499999999998,3.003249999999999,0.8955,1045.0
uniform_reliability,2,verify_and_retry,1791,1820,29,180,0,0,0,78,107,2000,0,8955.0,1820.0,1200.0000000000007,0.0,32.10000000000005,93.0,0.0,342.0,1325.1000000000008,5809.9,5467.9,2.7339499999999997,0.8955,1045.0
uniform_reliability,2,scope_only,1663,1937,274,0,0,0,63,0,0,0,0,8315.0,1937.0,0.0,0.0,0.0,0.0,199.99999999999292,6.0,199.99999999999292,6178.000000000007,6172.000000000007,3.086000000000004,0.8315,1685.0
uniform_reliability,2,repair_no_appeal,1351,1437,86,55,508,415,0,53,139,580,0,6755.0,1437.0,348.00000000000176,74.5999999999979,41.69999999999996,64.0,0.0,288.0,528.2999999999996,4789.700000000001,4501.700000000001,2.2508500000000002,0.6755,3245.0
uniform_reliability,2,repair_with_scope,1390,1478,88,52,417,332,53,52,178,530,0,6950.0,1478.0,318.0000000000006,76.4999999999978,53.39999999999985,63.0,158.2999999999953,6.0,669.1999999999936,4802.800000000007,4796.800000000007,2.398400000000003,0.695,3050.0
uniform_reliability,3,always_verify,1712,1824,112,176,0,0,0,0,0,2000,0,8560.0,1824.0,1200.0000000000007,0.0,0.0,0.0,0.0,336.0,1200.0000000000007,5535.999999999999,5199.999999999999,2.5999999999999996,0.856,1440.0
uniform_reliability,3,naive_trust,1712,2000,288,0,0,0,0,0,0,0,0,8560.0,2000.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,6560.0,6224.0,3.112,0.856,1440.0
uniform_reliability,3,reputation_only,1206,1331,125,56,613,506,0,0,0,622,0,6030.0,1331.0,373.2000000000027,0.0,0.0,0.0,0.0,216.0,373.2000000000027,4325.799999999997,4109.799999999997,2.0548999999999986,0.603,3970.0
uniform_reliability,3,repair,1436,1527,91,51,422,334,0,58,182,538,0,7180.0,1527.0,322.8000000000008,78.89999999999766,54.59999999999984,75.0,0.0,300.0,531.2999999999984,5121.700000000002,4821.700000000002,2.410850000000001,0.718,2820.0
uniform_reliability,3,repair_no_exclusion,1786,1913,127,87,0,0,0,74,201,715,0,8930.0,1913.0,429.00000000000483,99.99999999999646,60.299999999999784,97.0,0.0,366.0,686.3000000000011,6330.699999999999,5964.699999999999,2.9823499999999994,0.893,1070.0
uniform_reliability,3,verify_and_retry,1786,1824,38,176,0,0,0,74,112,2000,0,8930.0,1824.0,1200.0000000000007,0.0,33.60000000000004,97.0,0.0,366.0,1330.6000000000008,5775.4,5409.4,2.7047,0.893,1070.0
uniform_reliability,3,scope_only,1657,1935,278,0,0,0,65,0,0,0,0,8285.0,1935.0,0.0,0.0,0.0,0.0,199.99999999999292,6.0,199.99999999999292,6150.000000000007,6144.000000000007,3.0720000000000036,0.8285,1715.0
uniform_reliability,3,repair_no_appeal,1371,1459,88,51,490,397,0,56,144,572,0,6855.0,1459.0,343.2000000000016,75.49999999999785,43.199999999999946,73.0,0.0,288.0,534.8999999999994,4861.1,4573.1,2.28655,0.6855,3145.0
uniform_reliability,3,repair_with_scope,1396,1486,90,49,413,326,52,55,178,526,0,6980.0,1486.0,315.60000000000053,76.74999999999778,53.39999999999985,71.0,158.69999999999527,6.0,675.4499999999935,4818.550000000007,4812.550000000007,2.4062750000000035,0.698,3020.0
uniform_reliability,4,always_verify,1707,1804,97,196,0,0,0,0,0,2000,0,8535.0,1804.0,1200.0000000000007,0.0,0.0,0.0,0.0,330.0,1200.0000000000007,5530.999999999999,5200.999999999999,2.6004999999999994,0.8535,1465.0
uniform_reliability,4,naive_trust,1707,2000,293,0,0,0,0,0,0,0,0,8535.0,2000.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,6535.0,6205.0,3.1025,0.8535,1465.0
uniform_reliability,4,reputation_only,1205,1321,116,58,621,502,0,0,0,648,0,6025.0,1321.0,388.8000000000033,0.0,0.0,0.0,0.0,210.0,388.8000000000033,4315.199999999997,4105.199999999997,2.0525999999999986,0.6025,3975.0
uniform_reliability,4,repair,1408,1505,97,51,444,348,0,49,189,577,0,7040.0,1505.0,346.2000000000017,77.79999999999772,56.69999999999982,64.0,0.0,252.0,544.6999999999992,4990.300000000001,4738.300000000001,2.3691500000000008,0.704,2960.0
uniform_reliability,4,repair_no_exclusion,1772,1889,117,111,0,0,0,65,182,763,0,8860.0,1889.0,457.8000000000059,99.99999999999646,54.59999999999984,83.0,0.0,342.0,695.4000000000023,6275.599999999998,5933.599999999998,2.9667999999999988,0.886,1140.0
uniform_reliability,4,verify_and_retry,1772,1804,32,196,0,0,0,65,97,2000,0,8860.0,1804.0,1200.0000000000007,0.0,29.100000000000048,83.0,0.0,342.0,1312.1000000000008,5743.9,5401.9,2.7009499999999997,0.886,1140.0
uniform_reliability,4,scope_only,1653,1936,283,0,0,0,64,0,0,0,0,8265.0,1936.0,0.0,0.0,0.0,0.0,199.99999999999292,6.0,199.99999999999292,6129.000000000007,6123.000000000007,3.0615000000000037,0.8265,1735.0
uniform_reliability,4,repair_no_appeal,1317,1402,85,58,540,437,0,47,132,623,0,6585.0,1402.0,373.80000000000274,72.999999999998,39.59999999999998,62.0,0.0,228.0,548.4000000000008,4634.599999999999,4406.599999999999,2.2032999999999996,0.6585,3415.0
uniform_reliability,4,repair_with_scope,1370,1463,93,52,436,344,49,48,184,568,0,6850.0,1463.0,340.8000000000015,75.74999999999784,55.19999999999983,62.0,156.3999999999954,6.0,690.1499999999945,4696.850000000006,4690.850000000006,2.3454250000000028,0.685,3150.0
uniform_reliability,5,always_verify,1683,1795,112,205,0,0,0,0,0,2000,0,8415.0,1795.0,1200.0000000000007,0.0,0.0,0.0,0.0,330.0,1200.0000000000007,5419.999999999999,5089.999999999999,2.5449999999999995,0.8415,1585.0
uniform_reliability,5,naive_trust,1683,2000,317,0,0,0,0,0,0,0,0,8415.0,2000.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,6415.0,6085.0,3.0425,0.8415,1585.0
uniform_reliability,5,reputation_only,1144,1268,124,66,666,539,0,0,0,652,0,5720.0,1268.0,391.2000000000034,0.0,0.0,0.0,0.0,234.0,391.2000000000034,4060.7999999999965,3826.7999999999965,1.9133999999999982,0.572,4280.0
uniform_reliability,5,repair,1389,1483,94,62,455,356,0,62,203,561,0,6945.0,1483.0,336.60000000000133,77.24999999999775,60.89999999999978,75.0,0.0,264.0,549.7499999999989,4912.250000000001,4648.250000000001,2.3241250000000004,0.6945,3055.0
uniform_reliability,5,repair_no_exclusion,1766,1893,127,107,0,0,0,83,210,767,0,8830.0,1893.0,460.200000000006,99.99999999999646,62.99999999999976,102.0,0.0,342.0,725.2000000000022,6211.799999999997,5869.799999999997,2.9348999999999985,0.883,1170.0
uniform_reliability,5,verify_and_retry,1766,1795,29,205,0,0,0,83,112,2000,0,8830.0,1795.0,1200.0000000000007,0.0,33.60000000000004,102.0,0.0,342.0,1335.6000000000008,5699.4,5357.4,2.6786999999999996,0.883,1170.0
uniform_reliability,5,scope_only,1632,1942,310,0,0,0,58,0,0,0,0,8160.0,1942.0,0.0,0.0,0.0,0.0,199.99999999999292,24.0,199.99999999999292,6018.000000000007,5994.000000000007,2.9970000000000034,0.816,1840.0
uniform_reliability,5,repair_no_appeal,1308,1392,84,62,546,431,0,56,140,589,0,6540.0,1392.0,353.40000000000197,72.69999999999801,41.99999999999996,68.0,0.0,252.0,536.0999999999999,4611.9,4359.9,2.17995,0.654,3460.0
uniform_reliability,5,repair_with_scope,1355,1445,90,63,446,350,46,63,200,549,0,6775.0,1445.0,329.40000000000106,75.39999999999786,59.99999999999979,76.0,155.39999999999546,24.0,696.1999999999941,4633.800000000006,4609.800000000006,2.3049000000000026,0.6775,3225.0
uniform_reliability,6,always_verify,1682,1791,109,209,0,0,0,0,0,2000,0,8410.0,1791.0,1200.0000000000007,0.0,0.0,0.0,0.0,312.0,1200.0000000000007,5418.999999999999,5106.999999999999,2.5534999999999997,0.841,1590.0
uniform_reliability,6,naive_trust,1682,2000,318,0,0,0,0,0,0,0,0,8410.0,2000.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,6410.0,6098.0,3.049,0.841,1590.0
uniform_reliability,6,reputation_only,1119,1244,125,66,690,563,0,0,0,664,0,5595.0,1244.0,398.4000000000037,0.0,0.0,0.0,0.0,234.0,398.4000000000037,3952.5999999999963,3718.5999999999963,1.8592999999999982,0.5595,4405.0
uniform_reliability,6,repair,1366,1468,102,55,477,369,0,53,213,602,0,6830.0,1468.0,361.20000000000226,76.14999999999782,63.89999999999975,71.0,0.0,270.0,572.2499999999998,4789.75,4519.75,2.259875,0.683,3170.0
uniform_reliability,6,repair_no_exclusion,1748,1885,137,115,0,0,0,66,203,819,0,8740.0,1885.0,491.4000000000072,99.99999999999646,60.89999999999978,91.0,0.0,324.0,743.3000000000035,6111.699999999996,5787.699999999996,2.8938499999999983,0.874,1260.0
uniform_reliability,6,verify_and_retry,1748,1791,43,209,0,0,0,66,109,2000,0,8740.0,1791.0,1200.0000000000007,0.0,32.700000000000045,91.0,0.0,324.0,1323.7000000000007,5625.299999999999,5301.299999999999,2.6506499999999997,0.874,1260.0
uniform_reliability,6,scope_only,1633,1943,310,0,0,0,57,0,0,0,0,8165.0,1943.0,0.0,0.0,0.0,0.0,199.99999999999292,18.0,199.99999999999292,6022.000000000007,6004.000000000007,3.0020000000000038,0.8165,1835.0
uniform_reliability,6,repair_no_appeal,1274,1365,91,57,578,458,0,50,141,632,0,6370.0,1365.0,379.20000000000294,71.0999999999981,42.299999999999955,66.0,0.0,252.0,558.600000000001,4446.399999999999,4194.399999999999,2.0971999999999995,0.637,3630.0
uniform_reliability,6,repair_with_scope,1326,1425,99,56,473,366,46,51,208,596,0,6630.0,1425.0,357.6000000000021,74.04999999999794,62.399999999999764,69.0,152.6999999999956,12.0,715.7499999999955,4489.250000000005,4477.250000000005,2.238625000000002,0.663,3370.0
uniform_reliability,7,always_verify,1693,1804,111,196,0,0,0,0,0,2000,0,8465.0,1804.0,1200.0000000000007,0.0,0.0,0.0,0.0,342.0,1200.0000000000007,5460.999999999999,5118.999999999999,2.5594999999999994,0.8465,1535.0
uniform_reliability,7,naive_trust,1693,2000,307,0,0,0,0,0,0,0,0,8465.0,2000.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,6465.0,6123.0,3.0615,0.8465,1535.0
uniform_reliability,7,reputation_only,1158,1290,132,57,653,535,0,0,0,647,0,5790.0,1290.0,388.2000000000033,0.0,0.0,0.0,0.0,252.0,388.2000000000033,4111.7999999999965,3859.7999999999965,1.9298999999999982,0.579,4210.0
uniform_reliability,7,repair,1380,1481,101,54,465,372,0,59,202,576,0,6900.0,1481.0,345.60000000000167,76.74999999999778,60.59999999999978,69.0,0.0,276.0,551.9499999999992,4867.050000000001,4591.050000000001,2.2955250000000005,0.69,3100.0
uniform_reliability,7,repair_no_exclusion,1774,1908,134,92,0,0,0,81,215,772,0,8870.0,1908.0,463.2000000000061,99.99999999999646,64.49999999999974,99.0,0.0,360.0,726.7000000000023,6235.299999999997,5875.299999999997,2.9376499999999988,0.887,1130.0
uniform_reliability,7,verify_and_retry,1774,1804,30,196,0,0,0,81,111,2000,0,8870.0,1804.0,1200.0000000000007,0.0,33.30000000000004,99.0,0.0,360.0,1332.3000000000006,5733.699999999999,5373.699999999999,2.6868499999999993,0.887,1130.0
uniform_reliability,7,scope_only,1639,1941,302,0,0,0,59,0,0,0,0,8195.0,1941.0,0.0,0.0,0.0,0.0,199.99999999999292,18.0,199.99999999999292,6054.000000000007,6036.000000000007,3.018000000000004,0.8195,1805.0
uniform_reliability,7,repair_no_appeal,1313,1408,95,53,539,433,0,53,148,595,0,6565.0,1408.0,357.0000000000021,73.049999999998,44.399999999999935,64.0,0.0,258.0,538.45,4618.55,4360.55,2.180275,0.6565,3435.0
uniform_reliability,7,repair_with_scope,1337,1436,99,56,465,372,43,57,198,565,0,6685.0,1436.0,339.0000000000014,74.5999999999979,59.39999999999979,67.0,153.49999999999557,18.0,693.4999999999947,4555.5000000000055,4537.5000000000055,2.268750000000003,0.6685,3315.0
uniform_reliability,8,always_verify,1685,1793,108,207,0,0,0,0,0,2000,0,8425.0,1793.0,1200.0000000000007,0.0,0.0,0.0,0.0,324.0,1200.0000000000007,5431.999999999999,5107.999999999999,2.5539999999999994,0.8425,1575.0
uniform_reliability,8,naive_trust,1685,2000,315,0,0,0,0,0,0,0,0,8425.0,2000.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,6425.0,6101.0,3.0505,0.8425,1575.0
uniform_reliability,8,reputation_only,1138,1274,136,66,660,547,0,0,0,657,0,5690.0,1274.0,394.2000000000035,0.0,0.0,0.0,0.0,222.0,394.2000000000035,4021.7999999999965,3799.7999999999965,1.8998999999999984,0.569,4310.0
uniform_reliability,8,repair,1369,1463,94,65,472,384,0,68,190,568,0,6845.0,1463.0,340.8000000000015,76.3999999999978,56.999999999999815,82.0,0.0,258.0,556.1999999999991,4825.800000000001,4567.800000000001,2.2839000000000005,0.6845,3155.0
uniform_reliability,8,repair_no_exclusion,1766,1888,122,112,0,0,0,81,203,794,0,8830.0,1888.0,476.4000000000066,99.99999999999646,60.89999999999978,99.0,0.0,342.0,736.3000000000029,6205.699999999997,5863.699999999997,2.9318499999999985,0.883,1170.0
uniform_reliability,8,verify_and_retry,1766,1793,27,207,0,0,0,81,108,2000,0,8830.0,1793.0,1200.0000000000007,0.0,32.40000000000005,99.0,0.0,342.0,1331.4000000000008,5705.599999999999,5363.599999999999,2.6817999999999995,0.883,1170.0
uniform_reliability,8,scope_only,1631,1936,305,0,0,0,64,0,0,0,0,8155.0,1936.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,6019.000000000007,6019.000000000007,3.0095000000000036,0.8155,1845.0
uniform_reliability,8,repair_no_appeal,1316,1410,94,61,529,433,0,64,158,589,0,6580.0,1410.0,353.40000000000197,73.54999999999797,47.399999999999906,78.0,0.0,270.0,552.3499999999998,4617.650000000001,4347.650000000001,2.1738250000000003,0.658,3420.0
uniform_reliability,8,repair_with_scope,1332,1423,91,64,462,377,51,66,185,553,0,6660.0,1423.0,331.80000000000115,74.34999999999792,55.49999999999983,78.0,153.79999999999555,0.0,693.4499999999945,4543.550000000006,4543.550000000006,2.271775000000003,0.666,3340.0
uniform_reliability,9,always_verify,1702,1807,105,193,0,0,0,0,0,2000,0,8510.0,1807.0,1200.0000000000007,0.0,0.0,0.0,0.0,360.0,1200.0000000000007,5502.999999999999,5142.999999999999,2.5714999999999995,0.851,1490.0
uniform_reliability,9,naive_trust,1702,2000,298,0,0,0,0,0,0,0,0,8510.0,2000.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,6510.0,6150.0,3.075,0.851,1490.0
uniform_reliability,9,reputation_only,1135,1261,126,64,675,567,0,0,0,650,0,5675.0,1261.0,390.00000000000335,0.0,0.0,0.0,0.0,240.0,390.00000000000335,4023.999999999997,3783.999999999997,1.8919999999999983,0.5675,4325.0
uniform_reliability,9,repair,1379,1481,102,53,466,380,0,57,204,577,0,6895.0,1481.0,346.2000000000017,76.69999999999779,61.199999999999775,71.0,0.0,312.0,555.0999999999992,4858.900000000001,4546.900000000001,2.2734500000000004,0.6895,3105.0
uniform_reliability,9,repair_no_exclusion,1773,1902,129,98,0,0,0,71,200,756,0,8865.0,1902.0,453.60000000000576,99.99999999999646,59.99999999999979,88.0,0.0,384.0,701.600000000002,6261.399999999998,5877.399999999998,2.938699999999999,0.8865,1135.0
uniform_reliability,9,verify_and_retry,1773,1807,34,193,0,0,0,71,105,2000,0,8865.0,1807.0,1200.0000000000007,0.0,31.500000000000053,88.0,0.0,384.0,1319.5000000000007,5738.499999999999,5354.499999999999,2.6772499999999995,0.8865,1135.0
uniform_reliability,9,scope_only,1646,1934,288,0,0,0,66,0,0,0,0,8230.0,1934.0,0.0,0.0,0.0,0.0,199.99999999999292,24.0,199.99999999999292,6096.000000000007,6072.000000000007,3.0360000000000036,0.823,1770.0
uniform_reliability,9,repair_no_appeal,1283,1373,90,61,566,474,0,55,145,604,0,6415.0,1373.0,362.4000000000023,71.69999999999807,43.49999999999994,68.0,0.0,294.0,545.6000000000004,4496.4,4202.4,2.1012,0.6415,3585.0
uniform_reliability,9,repair_with_scope,1331,1432,101,53,463,380,52,54,200,573,0,6655.0,1432.0,343.8000000000016,74.24999999999793,59.99999999999979,68.0,153.69999999999555,24.0,699.7499999999949,4523.2500000000055,4499.2500000000055,2.2496250000000027,0.6655,3345.0
uniform_reliability,10,always_verify,1705,1815,110,185,0,0,0,0,0,2000,0,8525.0,1815.0,1200.0000000000007,0.0,0.0,0.0,0.0,252.0,1200.0000000000007,5509.999999999999,5257.999999999999,2.6289999999999996,0.8525,1475.0
uniform_reliability,10,naive_trust,1705,2000,295,0,0,0,0,0,0,0,0,8525.0,2000.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,6525.0,6273.0,3.1365,0.8525,1475.0
uniform_reliability,10,reputation_only,1225,1340,115,58,602,480,0,0,0,632,0,6125.0,1340.0,379.20000000000294,0.0,0.0,0.0,0.0,186.0,379.20000000000294,4405.799999999997,4219.799999999997,2.1098999999999988,0.6125,3875.0
uniform_reliability,10,repair,1417,1507,90,57,436,344,0,56,189,560,0,7085.0,1507.0,336.0000000000013,78.1999999999977,56.69999999999982,74.0,0.0,240.0,544.8999999999988,5033.100000000001,4793.100000000001,2.396550000000001,0.7085,2915.0
uniform_reliability,10,repair_no_exclusion,1776,1891,115,109,0,0,0,71,186,767,0,8880.0,1891.0,460.200000000006,99.99999999999646,55.79999999999983,91.0,0.0,264.0,707.0000000000023,6281.999999999998,6017.999999999998,3.008999999999999,0.888,1120.0
uniform_reliability,10,verify_and_retry,1776,1815,39,185,0,0,0,71,110,2000,0,8880.0,1815.0,1200.0000000000007,0.0,33.00000000000004,91.0,0.0,264.0,1324.0000000000007,5740.999999999999,5476.999999999999,2.7384999999999997,0.888,1120.0
uniform_reliability,10,scope_only,1665,1951,286,0,0,0,49,0,0,0,0,8325.0,1951.0,0.0,0.0,0.0,0.0,199.99999999999292,12.0,199.99999999999292,6174.000000000007,6162.000000000007,3.0810000000000035,0.8325,1675.0
uniform_reliability,10,repair_no_appeal,1345,1426,81,58,516,414,0,54,135,585,0,6725.0,1426.0,351.0000000000019,74.19999999999793,40.49999999999997,70.0,0.0,222.0,535.6999999999998,4763.3,4541.3,2.2706500000000003,0.6725,3275.0
uniform_reliability,10,repair_with_scope,1380,1469,89,56,430,342,45,54,186,547,0,6900.0,1469.0,328.200000000001,76.24999999999781,55.79999999999983,71.0,156.99999999999537,12.0,688.249999999994,4742.750000000006,4730.750000000006,2.3653750000000033,0.69,3100.0
uniform_reliability,11,always_verify,1710,1822,112,178,0,0,0,0,0,2000,0,8550.0,1822.0,1200.0000000000007,0.0,0.0,0.0,0.0,330.0,1200.0000000000007,5527.999999999999,5197.999999999999,2.5989999999999998,0.855,1450.0
uniform_reliability,11,naive_trust,1710,2000,290,0,0,0,0,0,0,0,0,8550.0,2000.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,6550.0,6220.0,3.11,0.855,1450.0
uniform_reliability,11,reputation_only,1185,1314,129,52,634,525,0,0,0,651,0,5925.0,1314.0,390.6000000000034,0.0,0.0,0.0,0.0,240.0,390.6000000000034,4220.399999999997,3980.399999999997,1.9901999999999984,0.5925,4075.0
uniform_reliability,11,repair,1419,1515,96,52,433,347,0,56,194,558,0,7095.0,1515.0,334.80000000000126,78.34999999999769,58.199999999999804,73.0,0.0,294.0,544.3499999999988,5035.6500000000015,4741.6500000000015,2.370825000000001,0.7095,2905.0
uniform_reliability,11,repair_no_exclusion,1778,1902,124,98,0,0,0,68,192,757,0,8890.0,1902.0,454.2000000000058,99.99999999999646,57.59999999999981,91.0,0.0,354.0,702.800000000002,6285.199999999998,5931.199999999998,2.965599999999999,0.889,1110.0
uniform_reliability,11,verify_and_retry,1778,1822,44,178,0,0,0,68,112,2000,0,8890.0,1822.0,1200.0000000000007,0.0,33.60000000000004,91.0,0.0,354.0,1324.6000000000008,5743.4,5389.4,2.6946999999999997,0.889,1110.0
uniform_reliability,11,scope_only,1657,1932,275,0,0,0,68,0,0,0,0,8285.0,1932.0,0.0,0.0,0.0,0.0,199.99999999999292,12.0,199.99999999999292,6153.000000000007,6141.000000000007,3.0705000000000036,0.8285,1715.0
uniform_reliability,11,repair_no_appeal,1328,1417,89,55,528,437,0,55,144,593,0,6640.0,1417.0,355.80000000000206,73.59999999999796,43.199999999999946,72.0,0.0,282.0,544.5999999999999,4678.4,4396.4,2.1982,0.664,3360.0
uniform_reliability,11,repair_with_scope,1379,1470,91,52,421,340,57,53,186,543,0,6895.0,1470.0,325.8000000000009,76.09999999999782,55.79999999999983,67.0,157.89999999999532,12.0,682.5999999999939,4742.400000000006,4730.400000000006,2.365200000000003,0.6895,3105.0
uniform_reliability,12,always_verify,1698,1798,100,202,0,0,0,0,0,2000,0,8490.0,1798.0,1200.0000000000007,0.0,0.0,0.0,0.0,300.0,1200.0000000000007,5491.999999999999,5191.999999999999,2.5959999999999996,0.849,1510.0
uniform_reliability,12,naive_trust,1698,2000,302,0,0,0,0,0,0,0,0,8490.0,2000.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,6490.0,6190.0,3.095,0.849,1510.0
uniform_reliability,12,reputation_only,1159,1280,121,68,652,539,0,0,0,643,0,5795.0,1280.0,385.8000000000032,0.0,0.0,0.0,0.0,198.0,385.8000000000032,4129.199999999997,3931.199999999997,1.9655999999999985,0.5795,4205.0
uniform_reliability,12,repair,1404,1494,90,60,446,353,0,59,194,551,0,7020.0,1494.0,330.6000000000011,77.69999999999773,58.199999999999804,72.0,0.0,240.0,538.4999999999986,4987.500000000002,4747.500000000002,2.3737500000000007,0.702,2980.0
uniform_reliability,12,repair_no_exclusion,1772,1891,119,109,0,0,0,74,193,764,0,8860.0,1891.0,458.40000000000595,99.99999999999646,57.89999999999981,87.0,0.0,306.0,703.3000000000022,6265.699999999998,5959.699999999998,2.979849999999999,0.886,1140.0
uniform_reliability,12,verify_and_retry,1772,1798,26,202,0,0,0,74,100,2000,0,8860.0,1798.0,1200.0000000000007,0.0,30.00000000000005,87.0,0.0,306.0,1317.0000000000007,5744.999999999999,5438.999999999999,2.7194999999999996,0.886,1140.0
uniform_reliability,12,scope_only,1648,1941,293,0,0,0,59,0,0,0,0,8240.0,1941.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,6099.000000000007,6099.000000000007,3.0495000000000037,0.824,1760.0
uniform_reliability,12,repair_no_appeal,1327,1410,83,62,528,428,0,57,140,573,0,6635.0,1410.0,343.8000000000016,73.59999999999796,41.99999999999996,69.0,0.0,228.0,528.3999999999995,4696.6,4468.6,2.2343,0.6635,3365.0
uniform_reliability,12,repair_with_scope,1375,1462,87,59,434,343,45,59,191,537,0,6875.0,1462.0,322.2000000000008,76.04999999999782,57.29999999999981,72.0,156.5999999999954,0.0,684.1499999999938,4728.850000000006,4728.850000000006,2.364425000000003,0.6875,3125.0
uniform_reliability,13,always_verify,1678,1800,122,200,0,0,0,0,0,2000,0,8390.0,1800.0,1200.0000000000007,0.0,0.0,0.0,0.0,336.0,1200.0000000000007,5389.999999999999,5053.999999999999,2.5269999999999997,0.839,1610.0
uniform_reliability,13,naive_trust,1678,2000,322,0,0,0,0,0,0,0,0,8390.0,2000.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,6390.0,6054.0,3.027,0.839,1610.0
uniform_reliability,13,reputation_only,1120,1263,143,54,683,558,0,0,0,665,0,5600.0,1263.0,399.0000000000037,0.0,0.0,0.0,0.0,210.0,399.0000000000037,3937.9999999999964,3727.9999999999964,1.863999999999998,0.56,4400.0
